A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,DELTA
0.027099027,0.02356708,0.019044867,0.023126962,0.028727463,0.020651298,0.020871357,0.020442242,0.028793481,0.01954,0.018527728,0.020816342,0.028749469,0.036627581,0.029805752,0.037749882,0.035714336,0.02987177,0.018725782,0.025943717,0.03837705,0.018824808,0.028727463,0.019694041,0.01875879,0.036198466,0.03207236,0.026119764,0.021729587,0.000367698
0.037474808,0.01954,0.03091705,0.025184513,0.035043156,0.030047817,0.033645782,0.0228959,0.018186637,0.021696578,0.025294543,0.02144351,0.030201858,0.019958112,0.032512478,0.035967404,0.029662714,0.031874307,0.023787139,0.027792212,0.02852941,0.023842153,0.02729708,0.024260265,0.019969115,0.029035546,0.020497257,0.020508259,0.039059233,0.000207382
0.025041475,0.026251799,0.030454926,0.024062212,0.02144351,0.03897121,0.034338968,0.028958525,0.039279292,0.039851446,0.033766814,0.020662301,0.039378319,0.020453245,0.030300885,0.036616578,0.018109616,0.03225941,0.023038938,0.021080413,0.019033864,0.017966578,0.031555221,0.030619971,0.039433333,0.033568761,0.027242065,0.022400767,0.018560737,0.000393735
0.029893776,0.033282684,0.032358437,0.032974602,0.024997463,0.036924661,0.024645369,0.027913245,0.029640708,0.035813363,0.036704602,0.035494277,0.025305546,0.033656785,0.019143894,0.037056696,0.038630118,0.028914513,0.037584838,0.019617021,0.0266259,0.03542826,0.02383115,0.02412823,0.019319941,0.035087168,0.030047817,0.021938643,0.021960649,0.000359267
0.024117227,0.019947109,0.039213274,0.021971652,0.023886165,0.039785428,0.022202714,0.031720266,0.027704189,0.028551416,0.037012684,0.037089705,0.030597965,0.036792625,0.029541681,0.020431239,0.038399056,0.022092684,0.027770206,0.035065162,0.023501062,0.021410501,0.036429528,0.035549292,0.027308083,0.029211593,0.03349174,0.038718142,0.032303422,0.000288937
0.034426991,0.027363097,0.019330944,0.017911563,0.025382566,0.019088879,0.023600088,0.027792212,0.028892507,0.019947109,0.032831563,0.032325428,0.035560295,0.018703776,0.019363953,0.021839616,0.026647906,0.03848708,0.039499351,0.039708407,0.018076608,0.028991534,0.028815487,0.021300472,0.018769793,0.034889115,0.034250944,0.024150236,0.035362242,0.000382883
0.025272537,0.027198053,0.039070236,0.029739735,0.029948791,0.02144351,0.019782065,0.026548879,0.03751882,0.025789675,0.023699115,0.034537021,0.03043292,0.037078702,0.027099027,0.026658909,0.021465516,0.032468466,0.033931858,0.028540413,0.022158702,0.01942997,0.034129912,0.02670292,0.02248879,0.017999587,0.039807434,0.018824808,0.02230174,0.000252343
0.026691917,0.029519676,0.032974602,0.022257729,0.026416844,0.039708407,0.02248879,0.022983923,0.036550561,0.033755811,0.018230649,0.019121888,0.03636351,0.022928908,0.023424041,0.031225133,0.026064749,0.034746077,0.01942997,0.035296224,0.028034277,0.024656372,0.03897121,0.019683038,0.034614041,0.038123982,0.029662714,0.038795162,0.020530265,0.000316248
0.026900973,0.023424041,0.019969115,0.024535339,0.029739735,0.039202272,0.021036401,0.035285221,0.037529823,0.025932714,0.019341947,0.026471858,0.036308496,0.031225133,0.018527728,0.032545487,0.033062625,0.029651711,0.023016932,0.020365221,0.029904779,0.022862891,0.034063894,0.030807021,0.034019882,0.020640295,0.019859085,0.025206519,0.038267021,0.000247809
0.036385516,0.02442531,0.037078702,0.036275487,0.022906903,0.038960207,0.035417257,0.033634779,0.026713923,0.029816755,0.02069531,0.029838761,0.027627168,0.023875162,0.03513118,0.018340678,0.034195929,0.025602625,0.029530678,0.038751151,0.036143451,0.017977581,0.032567493,0.023479056,0.020277198,0.026130767,0.019628023,0.019275929,0.03848708,0.00014762
0.037023687,0.037826903,0.034371976,0.033865841,0.035076165,0.026669911,0.024744395,0.022015664,0.032578496,0.020365221,0.03024587,0.027418112,0.033810826,0.031830295,0.034658053,0.031907316,0.029255605,0.028947522,0.026229793,0.01983708,0.026581888,0.023930177,0.033656785,0.038531092,0.017999587,0.039477345,0.031654248,0.024590354,0.021773599,0.000206387
0.021344484,0.037771888,0.022961917,0.0191659,0.038773156,0.020090147,0.018648761,0.03349174,0.031049086,0.019870088,0.021476519,0.037584838,0.034548024,0.03550528,0.028221327,0.024920442,0.019297935,0.019760059,0.039488348,0.027143038,0.029167581,0.028507404,0.030399912,0.026086755,0.029904779,0.034096903,0.019341947,0.027066018,0.035527286,0.000400962
0.034493009,0.037078702,0.035923392,0.031192124,0.026614897,0.027121032,0.031137109,0.022862891,0.025701652,0.022620826,0.022279734,0.038388053,0.027099027,0.036946667,0.037716873,0.031929322,0.039356313,0.033425723,0.033546755,0.01801059,0.019528997,0.033216667,0.024469321,0.024326283,0.027385103,0.038531092,0.03647354,0.030906047,0.0202882,0.000228345
0.027,0.026944985,0.034790089,0.022763864,0.02259882,0.031918319,0.024766401,0.020860354,0.018318672,0.026361829,0.037155723,0.028881504,0.029959794,0.018582743,0.026988997,0.028947522,0.017999587,0.033282684,0.036418525,0.028320354,0.022235723,0.018065605,0.039323304,0.021872625,0.02976174,0.039367316,0.018263658,0.02163056,0.024161239,0.00019965
0.027143038,0.035153186,0.019132891,0.019143894,0.031995339,0.030388909,0.024678378,0.028287345,0.029519676,0.025778673,0.02823233,0.022334749,0.029805752,0.026867965,0.022873894,0.026449852,0.032908584,0.033370708,0.037210738,0.020134159,0.031060089,0.025239528,0.035516283,0.023688112,0.025965723,0.021091416,0.027594159,0.021322478,0.036748614,0.000237804
0.022565811,0.03389885,0.032138378,0.029442655,0.034823097,0.027407109,0.037221741,0.027363097,0.035472271,0.034316962,0.037276755,0.038046962,0.022554808,0.01905587,0.038619115,0.021894631,0.023699115,0.0385641,0.025998732,0.020453245,0.030454926,0.026977994,0.019297935,0.021124425,0.027198053,0.02222472,0.039213274,0.023281003,0.034625044,0.000163762
0.034404985,0.030950059,0.018637758,0.035659322,0.019562006,0.036528555,0.018373687,0.024843422,0.038740148,0.031071091,0.023027935,0.030366903,0.032611504,0.027495133,0.02192764,0.026856962,0.026680914,0.033216667,0.034338968,0.018417699,0.023897168,0.035043156,0.030003805,0.030498938,0.030267876,0.029563687,0.034504012,0.039081239,0.018626755,0.000317238
0.039664395,0.035582301,0.03054295,0.034261947,0.030179853,0.021531534,0.027627168,0.0273741,0.019418967,0.020464248,0.034966136,0.038333038,0.029541681,0.03830003,0.028540413,0.033194661,0.039059233,0.023886165,0.029904779,0.034195929,0.018208643,0.03084003,0.021003392,0.021839616,0.033084631,0.020266195,0.029508673,0.025668643,0.024073215,0.00018353
0.022246726,0.034548024,0.024810413,0.025393569,0.022796873,0.039499351,0.025316549,0.029739735,0.036341505,0.038256018,0.021828613,0.03322767,0.021058407,0.039037227,0.018406696,0.02155354,0.035582301,0.024172242,0.023743127,0.019495988,0.026900973,0.025107493,0.017867551,0.027627168,0.018956844,0.032116372,0.036242478,0.027308083,0.032248407,0.000257754
0.02203767,0.019760059,0.027143038,0.030080826,0.018538731,0.030454926,0.026680914,0.035175192,0.038872183,0.03244646,0.024535339,0.039675398,0.02938764,0.027902242,0.025415575,0.026669911,0.02222472,0.027572153,0.034074897,0.018208643,0.029695723,0.021762596,0.029970796,0.035890384,0.020431239,0.03964239,0.024117227,0.024579351,0.024007198,0.000229615
0.032765546,0.034482006,0.02871646,0.020255192,0.019407964,0.01954,0.02614177,0.028309351,0.035769351,0.021498525,0.030388909,0.028628437,0.036803628,0.038894189,0.020871357,0.019154897,0.030663982,0.038619115,0.031137109,0.021619557,0.022389764,0.021113422,0.035956401,0.021201445,0.029959794,0.021124425,0.02565764,0.028144307,0.029145575,0.000364119
0.019374956,0.037925929,0.03330469,0.018615752,0.032897581,0.035670325,0.029002537,0.023820147,0.021894631,0.032567493,0.019969115,0.022741858,0.0348341,0.035945398,0.039400325,0.026119764,0.036462537,0.038432065,0.035648319,0.018307669,0.025008466,0.031368171,0.022642832,0.030289882,0.02614177,0.033766814,0.022433776,0.03867413,0.02136649,0.000320638
0.031720266,0.037276755,0.028199322,0.031412183,0.018021593,0.030807021,0.02498646,0.022884897,0.031159115,0.027891239,0.036748614,0.032303422,0.028485398,0.026185782,0.022455782,0.030509941,0.030487935,0.024271268,0.029343628,0.030190855,0.019143894,0.031269145,0.038542095,0.037595841,0.019562006,0.032974602,0.018670767,0.039224277,0.019264926,0.000245093
0.027066018,0.027231062,0.037386785,0.02211469,0.032358437,0.035516283,0.030939056,0.033260679,0.038685133,0.022070678,0.021201445,0.038410059,0.031687257,0.019947109,0.019231917,0.037848909,0.02584469,0.024084218,0.029772743,0.022477788,0.026196785,0.038542095,0.020277198,0.031643245,0.034735074,0.023016932,0.036803628,0.019749056,0.021278466,0.000445139
0.032732537,0.022664838,0.038256018,0.034658053,0.031467198,0.026229793,0.025877699,0.023743127,0.026262802,0.02748413,0.024282271,0.036627581,0.027077021,0.034559027,0.03169826,0.032424454,0.029926785,0.022367758,0.029651711,0.038586106,0.020035133,0.024678378,0.029486667,0.031874307,0.018428702,0.028397375,0.020563274,0.028870501,0.023655103,0.000236437
0.026218791,0.021421504,0.028265339,0.020629292,0.035197198,0.028496401,0.024051209,0.021982655,0.022620826,0.029552684,0.022796873,0.024964454,0.025646637,0.037320767,0.032853569,0.03084003,0.037683864,0.020002124,0.030047817,0.02248879,0.020904366,0.035406254,0.030630973,0.033205664,0.018439705,0.024183245,0.026251799,0.020486254,0.039796431,0.000283576
0.031170118,0.039752419,0.033997876,0.032908584,0.037056696,0.024139233,0.034559027,0.022631829,0.024007198,0.018648761,0.03446,0.039477345,0.027990265,0.021542537,0.02718705,0.036220472,0.019187905,0.031610236,0.026966991,0.02756115,0.018879823,0.018802802,0.033920856,0.03830003,0.024678378,0.035472271,0.026933982,0.03677062,0.032842566,0.00029988
0.01790056,0.039400325,0.02863944,0.020981386,0.028034277,0.02308295,0.02688997,0.036594572,0.01942997,0.029981799,0.021520531,0.038619115,0.037353776,0.029827758,0.031544218,0.03837705,0.034008879,0.019011858,0.032787552,0.036440531,0.023600088,0.032402448,0.03084003,0.033557758,0.035923392,0.037848909,0.034702065,0.021575546,0.034338968,0.000282002
0.029288614,0.036836637,0.037485811,0.027429115,0.019484985,0.020112153,0.028199322,0.038101977,0.02528354,0.038509086,0.02203767,0.031203127,0.026768938,0.033337699,0.025085487,0.023930177,0.032490472,0.020409233,0.019176903,0.017977581,0.039620384,0.02106941,0.028375369,0.020035133,0.019694041,0.037100708,0.03494413,0.027253068,0.034096903,0.000358289
0.03427295,0.037639853,0.025976726,0.018670767,0.035340236,0.03915826,0.030333894,0.03084003,0.02002413,0.03084003,0.038068968,0.02039823,0.023446047,0.02069531,0.032820561,0.024150236,0.020002124,0.028650442,0.039455339,0.031874307,0.026647906,0.030366903,0.039598378,0.027011003,0.027242065,0.026218791,0.03819,0.028122301,0.027077021,0.000153227
0.025679646,0.03397587,0.017977581,0.037551829,0.029145575,0.031533215,0.026416844,0.025382566,0.03934531,0.035967404,0.039180266,0.033920856,0.034790089,0.039312301,0.025613628,0.031632242,0.017867551,0.019528997,0.039477345,0.020706313,0.035296224,0.027275074,0.030509941,0.027616165,0.024898437,0.032919587,0.029805752,0.030080826,0.037837906,0.000249906
0.024249262,0.030454926,0.025899705,0.021146431,0.021091416,0.019121888,0.032710531,0.026735929,0.026339823,0.031907316,0.027539145,0.034019882,0.031390177,0.030201858,0.039301298,0.03915826,0.032776549,0.018604749,0.027638171,0.036165457,0.034393982,0.020409233,0.024084218,0.027044012,0.028463392,0.035626313,0.035153186,0.020915369,0.027242065,0.000202164
0.033524749,0.035791357,0.018109616,0.023060944,0.033238673,0.023071947,0.02718705,0.034338968,0.031555221,0.024821416,0.02987177,0.032413451,0.03897121,0.025921711,0.034768083,0.038619115,0.022257729,0.024601357,0.027957257,0.03397587,0.028364366,0.022433776,0.018989852,0.032985605,0.035175192,0.032215398,0.032116372,0.018890826,0.029167581,0.000168644
0.020145162,0.039488348,0.020354218,0.020574277,0.019297935,0.020761327,0.033150649,0.031786283,0.033161652,0.030498938,0.039037227,0.032996608,0.020387227,0.034636047,0.023930177,0.036429528,0.020739321,0.021300472,0.026933982,0.022125693,0.020112153,0.030080826,0.03714472,0.017889557,0.019606018,0.027660177,0.028782478,0.030619971,0.021102419,0.00026198
0.033711799,0.03244646,0.027044012,0.039554366,0.021575546,0.030025811,0.02987177,0.022103687,0.036055428,0.023292006,0.038410059,0.033557758,0.019198908,0.03207236,0.021388495,0.022246726,0.039202272,0.035527286,0.028188319,0.033942861,0.028177316,0.038982213,0.037848909,0.023490059,0.030608968,0.023534071,0.035538289,0.034735074,0.030091829,0.000280263
0.019969115,0.032204395,0.02509649,0.027385103,0.027924248,0.029860767,0.037540826,0.034537021,0.035703333,0.032842566,0.02136649,0.028848496,0.021498525,0.02203767,0.026152773,0.037012684,0.02987177,0.031786283,0.031181121,0.0202882,0.024359292,0.029926785,0.029838761,0.03550528,0.035395251,0.029596696,0.023732124,0.028386372,0.036308496,0.000333549
0.037584838,0.027660177,0.035769351,0.034812094,0.022741858,0.034922124,0.023809144,0.032402448,0.036506549,0.018516726,0.020013127,0.031940325,0.02211469,0.03322767,0.025008466,0.027176047,0.019473982,0.028474395,0.018186637,0.025591622,0.031148112,0.021960649,0.039378319,0.024634366,0.028870501,0.03677062,0.03982944,0.024447316,0.029046549,0.000205884
0.030366903,0.037914926,0.025426578,0.021817611,0.023225988,0.030950059,0.028353363,0.021806608,0.025668643,0.02039823,0.026856962,0.019374956,0.024722389,0.022389764,0.026823953,0.02976174,0.027682183,0.035637316,0.039180266,0.025910708,0.035450266,0.036748614,0.023886165,0.039125251,0.027693186,0.035516283,0.027583156,0.034349971,0.022884897,0.000329992
0.035450266,0.028573422,0.03569233,0.019407964,0.037023687,0.026284808,0.030377906,0.029233599,0.032655516,0.033843835,0.029233599,0.034316962,0.025294543,0.022697847,0.024117227,0.032523481,0.026119764,0.030575959,0.019451976,0.024876431,0.034746077,0.02278587,0.025569616,0.01935295,0.026207788,0.037683864,0.027209056,0.020299203,0.02834236,0.000156149
0.021432507,0.037287758,0.035670325,0.032303422,0.019694041,0.038817168,0.023611091,0.037375782,0.023170973,0.034360974,0.023479056,0.020156165,0.018549734,0.024260265,0.033546755,0.035945398,0.020266195,0.022576814,0.038784159,0.034559027,0.039279292,0.037375782,0.033821829,0.03542826,0.028969528,0.021289469,0.035890384,0.036913658,0.021828613,0.000265875
0.039444336,0.038465074,0.024854425,0.033821829,0.030983068,0.036484543,0.03169826,0.039499351,0.036825634,0.03762885,0.024546342,0.03971941,0.038872183,0.033766814,0.030696991,0.018945841,0.026306814,0.022763864,0.031566224,0.039301298,0.031247139,0.021993658,0.030586962,0.024546342,0.031346165,0.02039823,0.02852941,0.019286932,0.026922979,0.000387151
0.020794336,0.028210324,0.024381298,0.028925516,0.029629705,0.018736785,0.039202272,0.026218791,0.034261947,0.030102832,0.022994926,0.036792625,0.033403717,0.025459587,0.024777404,0.036583569,0.032798555,0.039422331,0.039169263,0.037166726,0.03169826,0.03293059,0.027946254,0.024304277,0.028353363,0.036979676,0.024920442,0.025063481,0.032149381,0.000324884
0.030289882,0.033942861,0.020365221,0.03837705,0.030333894,0.031478201,0.02890351,0.023247994,0.037683864,0.036935664,0.027088024,0.022719852,0.025514602,0.024733392,0.025822684,0.018373687,0.019936106,0.038586106,0.035703333,0.031907316,0.038046962,0.026955988,0.022829882,0.025393569,0.03789292,0.038938201,0.036693599,0.036242478,0.028793481,0.00031595
0.018142625,0.030663982,0.039356313,0.039070236,0.028287345,0.020123156,0.021817611,0.032699528,0.024194248,0.036583569,0.03091705,0.031709263,0.018791799,0.025734661,0.028573422,0.037991947,0.020860354,0.02222472,0.039763422,0.03733177,0.039631387,0.020794336,0.029926785,0.034195929,0.029530678,0.03636351,0.026174779,0.03733177,0.020035133,0.000336209
0.032347434,0.017988584,0.022774867,0.034845103,0.022664838,0.018923835,0.037474808,0.026757935,0.024084218,0.026240796,0.031247139,0.024469321,0.032787552,0.02088236,0.021718584,0.028859499,0.018846814,0.018626755,0.029277611,0.032809558,0.021311475,0.031148112,0.026614897,0.035813363,0.023985192,0.034030885,0.038641121,0.020068141,0.029893776,0.00026237
0.028771475,0.022939911,0.037881918,0.038828171,0.022752861,0.020596283,0.030289882,0.038311033,0.038520089,0.028859499,0.037584838,0.025151504,0.026537876,0.036187463,0.019969115,0.029563687,0.026163776,0.032039351,0.032171386,0.021795605,0.027132035,0.023798142,0.024777404,0.023137965,0.018714779,0.037485811,0.037496814,0.039059233,0.017944572,0.000315777
0.032754543,0.032017345,0.018417699,0.033073628,0.034515015,0.036418525,0.036275487,0.021685575,0.031841298,0.024634366,0.035065162,0.039840443,0.020255192,0.036748614,0.03255649,0.03427295,0.038498083,0.021608554,0.028551416,0.029805752,0.021047404,0.033524749,0.036627581,0.022378761,0.01924292,0.034074897,0.03016885,0.025525605,0.031148112,0.000146177
0.03244646,0.032083363,0.036132448,0.038267021,0.032149381,0.022928908,0.026075752,0.022059675,0.030366903,0.027693186,0.020618289,0.02125646,0.036737611,0.037991947,0.030752006,0.032831563,0.030928053,0.028496401,0.023479056,0.030807021,0.028144307,0.028221327,0.037617847,0.029651711,0.023181976,0.034636047,0.019022861,0.029299617,0.021465516,0.00025249
0.02509649,0.034922124,0.032303422,0.020783333,0.039290295,0.038993215,0.033766814,0.027825221,0.034537021,0.018164631,0.037859912,0.030741003,0.019749056,0.038410059,0.036517552,0.035142183,0.025107493,0.037683864,0.036000413,0.038927198,0.029783746,0.022191711,0.03964239,0.022026667,0.038024956,0.024579351,0.029904779,0.029717729,0.031434189,0.000163231
0.019473982,0.025910708,0.024744395,0.018813805,0.039862449,0.023247994,0.031533215,0.021883628,0.022587817,0.025800678,0.036187463,0.029882773,0.034030885,0.025800678,0.036759617,0.026614897,0.024909439,0.017889557,0.02651587,0.037749882,0.019661032,0.039378319,0.033337699,0.024062212,0.036121446,0.026713923,0.019980118,0.020266195,0.026460855,0.000196646
0.027528142,0.034724071,0.021047404,0.030399912,0.020970383,0.028210324,0.03196233,0.038234012,0.03158823,0.035450266,0.030575959,0.031445192,0.02297292,0.028848496,0.022554808,0.035791357,0.037848909,0.033535752,0.038223009,0.036429528,0.038311033,0.021575546,0.02010115,0.038949204,0.018285664,0.019253923,0.022675841,0.031324159,0.035714336,0.000231872
0.022422773,0.026966991,0.034140915,0.027924248,0.039367316,0.027264071,0.037606844,0.038046962,0.020200177,0.023699115,0.039653392,0.036352507,0.036253481,0.021146431,0.030003805,0.019011858,0.025943717,0.038388053,0.026218791,0.021476519,0.027935251,0.027704189,0.028958525,0.018450708,0.018362684,0.032039351,0.019848082,0.0348341,0.024216254,0.000237796
0.039213274,0.031368171,0.022983923,0.027418112,0.034041888,0.021993658,0.033876844,0.032523481,0.032138378,0.03005882,0.034735074,0.037529823,0.023490059,0.018934838,0.032600502,0.018483717,0.026966991,0.018923835,0.024656372,0.024623363,0.027726195,0.038112979,0.033073628,0.028738466,0.019033864,0.025558614,0.02163056,0.03703469,0.022422773,0.000290694
0.019661032,0.027704189,0.027726195,0.027396106,0.018219646,0.020002124,0.037551829,0.034019882,0.029376637,0.020750324,0.032325428,0.024766401,0.039334307,0.037826903,0.037232743,0.037870915,0.027693186,0.025690649,0.020343215,0.020442242,0.038388053,0.030586962,0.038289027,0.033095634,0.034349971,0.038630118,0.031203127,0.035219204,0.029827758,0.000325578
0.024942448,0.029838761,0.026152773,0.0378159,0.019418967,0.038784159,0.026779941,0.033557758,0.02632882,0.032787552,0.018593746,0.019683038,0.037287758,0.034316962,0.02670292,0.038993215,0.036451534,0.036759617,0.025888702,0.021113422,0.024106224,0.017911563,0.030487935,0.032039351,0.022763864,0.035010148,0.018472714,0.033172655,0.030763009,0.000277337
0.024348289,0.029585693,0.036759617,0.037408791,0.030950059,0.026471858,0.018252655,0.020266195,0.025052478,0.02938764,0.025635634,0.027363097,0.024040206,0.025778673,0.023655103,0.033744808,0.038322036,0.032754543,0.02584469,0.028133304,0.021003392,0.036077434,0.033755811,0.025404572,0.030652979,0.019066873,0.033711799,0.032908584,0.035934395,0.000350733
0.026570885,0.039587375,0.018857817,0.039741416,0.034371976,0.023622094,0.027473127,0.022290737,0.035219204,0.019484985,0.018791799,0.033865841,0.029156578,0.030983068,0.036198466,0.027099027,0.03703469,0.038256018,0.022928908,0.034768083,0.036011416,0.033370708,0.037936932,0.030630973,0.037650856,0.023192979,0.033832832,0.037958938,0.027055015,0.000327945
0.033920856,0.020046136,0.02748413,0.037122714,0.039103245,0.019991121,0.025085487,0.025921711,0.037375782,0.027363097,0.03475708,0.026746932,0.03598941,0.023798142,0.018351681,0.027946254,0.037980944,0.035175192,0.039686401,0.033557758,0.031192124,0.039477345,0.019286932,0.025492596,0.024040206,0.018021593,0.032226401,0.03531823,0.019011858,0.000268824
0.021399498,0.033029617,0.030300885,0.018714779,0.032050354,0.038575103,0.031324159,0.02796826,0.027781209,0.038112979,0.030796018,0.024183245,0.02949767,0.020057139,0.02327,0.01808761,0.019462979,0.020255192,0.035098171,0.036594572,0.03188531,0.020255192,0.029299617,0.027550147,0.025184513,0.02863944,0.031995339,0.028551416,0.035296224,0.000279174
0.023501062,0.022147699,0.036990679,0.033590767,0.030597965,0.020068141,0.028606431,0.029222596,0.036429528,0.018054602,0.030201858,0.029530678,0.026581888,0.030410914,0.022543805,0.025151504,0.025965723,0.019672035,0.03446,0.038894189,0.018967846,0.033821829,0.018230649,0.028727463,0.019738053,0.020189174,0.021267463,0.035285221,0.020651298,0.000361872
0.025404572,0.033711799,0.024634366,0.028056283,0.031742271,0.0191659,0.024832419,0.027880236,0.03904823,0.019440973,0.022840885,0.026174779,0.032017345,0.024139233,0.030564956,0.019639026,0.023314012,0.036033422,0.023501062,0.021432507,0.021762596,0.020068141,0.039543363,0.034911121,0.026944985,0.031203127,0.035483274,0.038597109,0.023578083,0.000352946
0.037342773,0.024018201,0.026592891,0.024546342,0.039631387,0.029706726,0.024997463,0.03953236,0.020442242,0.037155723,0.019517994,0.033700797,0.031456195,0.037408791,0.022323746,0.033073628,0.028386372,0.039576372,0.039268289,0.019451976,0.030983068,0.033436726,0.036891652,0.019804071,0.03416292,0.019826077,0.034096903,0.020255192,0.034426991,0.000154156
0.027605162,0.037606844,0.036825634,0.028518407,0.0374418,0.037100708,0.027066018,0.033854838,0.037122714,0.035846372,0.032391445,0.033810826,0.0236441,0.039862449,0.024601357,0.033106637,0.028991534,0.030950059,0.028056283,0.028221327,0.02957469,0.027022006,0.026977994,0.037001682,0.020189174,0.033139646,0.032534484,0.039653392,0.026570885,0.000238188
0.031478201,0.018923835,0.032853569,0.019308938,0.025437581,0.027902242,0.036748614,0.03915826,0.031687257,0.019407964,0.020002124,0.031830295,0.034977139,0.033909853,0.037474808,0.028309351,0.020673304,0.024898437,0.03475708,0.031786283,0.022103687,0.034515015,0.02815531,0.020431239,0.02509649,0.037111711,0.035956401,0.025030472,0.039708407,0.000338531
0.019385959,0.021355487,0.028881504,0.03953236,0.01886882,0.027330088,0.033568761,0.034691062,0.026647906,0.021245457,0.032094366,0.018406696,0.025569616,0.028694454,0.023303009,0.033370708,0.024568348,0.029552684,0.033172655,0.026768938,0.018329675,0.021784602,0.019771062,0.027132035,0.022048672,0.018505723,0.029992802,0.036407522,0.019209911,0.000345547
0.036825634,0.036616578,0.018472714,0.036451534,0.019683038,0.034228938,0.022730855,0.035670325,0.0273741,0.028441386,0.038112979,0.032028348,0.037672861,0.032666519,0.034283953,0.037650856,0.025756667,0.027451121,0.025426578,0.03867413,0.024524336,0.035978407,0.031093097,0.029508673,0.029849764,0.021058407,0.024766401,0.038773156,0.034966136,0.000242431
0.033832832,0.032347434,0.030652979,0.035494277,0.027550147,0.030674985,0.022455782,0.034603038,0.035406254,0.032149381,0.034625044,0.038123982,0.026427847,0.038619115,0.023347021,0.024623363,0.02308295,0.026416844,0.025723658,0.032468466,0.020739321,0.02039823,0.017955575,0.033810826,0.031555221,0.019793068,0.02517351,0.037936932,0.029618702,0.000266285
0.020475251,0.036517552,0.031335162,0.023225988,0.023930177,0.034283953,0.025756667,0.018747787,0.02643885,0.034768083,0.036792625,0.019341947,0.021476519,0.020420236,0.035472271,0.017889557,0.037430797,0.019396962,0.033612773,0.032039351,0.020706313,0.019848082,0.027198053,0.023303009,0.036561564,0.029024543,0.029717729,0.02938764,0.019881091,0.000217919
0.03043292,0.036528555,0.022763864,0.028782478,0.024414307,0.03561531,0.029453658,0.021212448,0.03550528,0.019264926,0.018153628,0.039631387,0.030498938,0.0348341,0.039862449,0.02297292,0.020343215,0.018483717,0.018549734,0.031511209,0.038762154,0.026427847,0.033535752,0.036231475,0.03684764,0.029893776,0.035417257,0.031610236,0.020783333,0.000262473
0.026493864,0.025580619,0.037408791,0.026977994,0.026790944,0.019617021,0.036352507,0.023336018,0.022169705,0.033986873,0.027891239,0.031544218,0.033689794,0.025041475,0.027286077,0.024249262,0.032479469,0.02584469,0.021872625,0.024711386,0.030190855,0.034801092,0.03274354,0.034713068,0.035219204,0.028837493,0.035142183,0.028628437,0.022587817,0.000346791
0.039356313,0.037727876,0.034603038,0.01819764,0.026867965,0.029211593,0.025162507,0.039367316,0.036638584,0.021014395,0.031016077,0.037386785,0.027583156,0.020827345,0.03304062,0.017878554,0.021146431,0.022158702,0.029607699,0.035010148,0.038079971,0.03341472,0.034933127,0.024810413,0.026240796,0.019947109,0.019154897,0.039818437,0.0191659,0.000226794
0.020112153,0.023930177,0.038729145,0.034724071,0.031577227,0.019110885,0.031379174,0.038278024,0.032303422,0.02498646,0.038167994,0.024106224,0.034206932,0.03982944,0.027319086,0.022400767,0.029211593,0.027253068,0.03207236,0.021289469,0.024601357,0.033084631,0.017911563,0.037287758,0.037617847,0.031566224,0.023853156,0.03848708,0.019385959,0.000333709
0.024821416,0.019903097,0.028969528,0.037188732,0.029112566,0.03322767,0.023556077,0.019584012,0.028210324,0.037100708,0.038388053,0.034415988,0.038531092,0.036165457,0.03934531,0.038123982,0.027011003,0.018714779,0.031489204,0.030014808,0.025118496,0.038024956,0.039554366,0.019473982,0.032457463,0.03647354,0.02804528,0.027363097,0.0385641,0.000234295
0.018956844,0.028661445,0.023611091,0.03378882,0.024271268,0.032908584,0.02192764,0.037177729,0.025206519,0.024524336,0.026933982,0.020431239,0.037936932,0.02010115,0.024458319,0.033172655,0.037661859,0.021377493,0.035549292,0.020266195,0.02976174,0.03177528,0.038850177,0.02230174,0.030366903,0.038201003,0.019297935,0.029926785,0.024260265,0.000288102
0.025250531,0.024667375,0.019000855,0.035835369,0.018230649,0.031456195,0.03953236,0.036407522,0.039081239,0.033700797,0.029860767,0.027891239,0.030267876,0.032391445,0.019749056,0.018978849,0.038267021,0.021850619,0.02136649,0.023809144,0.03531823,0.037529823,0.024381298,0.019617021,0.038112979,0.02517351,0.034823097,0.022554808,0.02901354,0.000172746
0.032710531,0.02308295,0.028474395,0.025261534,0.0385641,0.031302153,0.029563687,0.023391032,0.031632242,0.034074897,0.03293059,0.031995339,0.033568761,0.033634779,0.023402035,0.037166726,0.026548879,0.037914926,0.027814218,0.022807876,0.035230207,0.028111298,0.039334307,0.032666519,0.037958938,0.037661859,0.034592035,0.026218791,0.021399498,0.000160037
0.023710118,0.018912832,0.027814218,0.025602625,0.03024587,0.020167168,0.02394118,0.034426991,0.018560737,0.029563687,0.032061357,0.037782891,0.02203767,0.026779941,0.030619971,0.03569233,0.038311033,0.026570885,0.031863304,0.017933569,0.03971941,0.020662301,0.023534071,0.025723658,0.030928053,0.024458319,0.033678791,0.030322891,0.018461711,0.000289596
